x, y, th, stamp, 
-9.850126266479492, -3.9824860095977783, -0.0003447444202754638, 1759353282340988984, 
-9.837692260742188, -3.9846906661987305, -0.00040982265569579584, 1759353282391007476, 
-9.8279390335083, -3.9859936237335205, -0.0005391466588162061, 1759353282432023769, 
-9.81580924987793, -3.986926555633545, -0.0005396692667527983, 1759353282480970292, 
-9.803913116455078, -3.9873898029327393, -0.00041932548291769006, 1759353282531128364, 
-9.79180908203125, -3.987032175064087, -0.0011682470470238933, 1759353282581148229, 
-9.77957534790039, -3.9863154888153076, -0.0017846678891802218, 1759353282631160606, 
-9.764841079711914, -3.9844441413879395, -0.0022427137727416553, 1759353282691746136, 
-9.752392768859863, -3.9822089672088623, -0.002789985265935546, 1759353282741245642, 
-9.740472793579102, -3.9794201850891113, -0.0026808427820886782, 1759353282790989779, 
-9.730867385864258, -3.9769341945648193, -0.003394926052094817, 1759353282831987324, 
-9.719232559204102, -3.9728593826293945, -0.0037172494338775907, 1759353282881076133, 
-9.707718849182129, -3.968583583831787, -0.003934769246394641, 1759353282930988645, 
-9.696281433105469, -3.9634487628936768, -0.004938120546199486, 1759353282981394777, 
-9.686341285705566, -3.9583780765533447, -0.005469991446027915, 1759353283025987566, 
-9.675630569458008, -3.9523706436157227, -0.004790651331776391, 1759353283076331401, 
-9.662246704101562, -3.943603754043579, -0.004260015657809949, 1759353283141028410, 
-9.652493476867676, -3.936387538909912, -0.004655077231282152, 1759353283191212026, 
-9.644941329956055, -3.930196762084961, -0.004739798389265282, 1759353283231078413, 
-9.635722160339355, -3.921963930130005, -0.005105976865539579, 1759353283281488061, 
-9.627012252807617, -3.9132654666900635, -0.005233773955740128, 1759353283331247790, 
-9.61879825592041, -3.9042999744415283, -0.005610574758155466, 1759353283380972246, 
-9.610588073730469, -3.894758939743042, -0.006052448314142022, 1759353283432222081, 
-9.601950645446777, -3.8827435970306396, -0.006463608899387309, 1759353283491365053, 
-9.5952730178833, -3.8725171089172363, -0.006628302450396541, 1759353283541033781, 
-9.589000701904297, -3.861826181411743, -0.006310375762537585, 1759353283592079306, 
-9.584558486938477, -3.85320782661438, -0.00596244055806801, 1759353283631105804, 
-9.579327583312988, -3.841825008392334, -0.0062254289127862735, 1759353283681164470, 
-9.574541091918945, -3.8303253650665283, -0.006172561069103859, 1759353283731330075, 
-9.570520401000977, -3.818967342376709, -0.006511468980641768, 1759353283781064646, 
-9.56691837310791, -3.806976079940796, -0.0068707646249776145, 1759353283832611881, 
-9.563814163208008, -3.7931199073791504, -0.00730982375055875, 1759353283891454935, 
-9.561443328857422, -3.7810802459716797, -0.0074494762943417255, 1759353283941430763, 
-9.5601167678833, -3.7690505981445312, -0.008277012405867017, 1759353283991064137, 
-9.5592679977417, -3.759206533432007, -0.00834149227033463, 1759353284031074875, 
-9.55880355834961, -3.7469029426574707, -0.008896432436476262, 1759353284081055813, 
-9.559012413024902, -3.734661817550659, -0.00854702823775275, 1759353284131084214, 
-9.559697151184082, -3.7225470542907715, -0.008374307745612047, 1759353284181035333, 
-9.561051368713379, -3.7103111743927, -0.008304639029632748, 1759353284232017884, 
-9.563728332519531, -3.695918560028076, -0.008046954318810069, 1759353284291026842, 
-9.566460609436035, -3.684011697769165, -0.007725900093102235, 1759353284341019477, 
-9.56985092163086, -3.672316551208496, -0.007927229069540184, 1759353284391973673, 
-9.573189735412598, -3.6629583835601807, -0.007867141455193795, 1759353284430991372, 
-9.577497482299805, -3.6516454219818115, -0.007915219109434764, 1759353284480945343, 
-9.582606315612793, -3.6404857635498047, -0.007718154105500957, 1759353284530946050, 
