x, y, th, stamp, 
-9.889578819274902, -1.419296383857727, -0.004882893748214607, 1759353940484931801, 
-9.882378578186035, -1.428482174873352, -0.005048628111148444, 1759353940534920150, 
-9.872928619384766, -1.4392426013946533, -0.005299086828839619, 1759353940595231094, 
-9.865029335021973, -1.447131872177124, -0.005378539982576208, 1759353940642110775, 
-9.85659408569336, -1.4549946784973145, -0.00553694311280932, 1759353940691082441, 
-9.847578048706055, -1.4623515605926514, -0.005630533333805071, 1759353940739970630, 
-9.83804702758789, -1.469459891319275, -0.0063795104202982855, 1759353940789956241, 
-9.828929901123047, -1.4756650924682617, -0.006480648675751577, 1759353940834950172, 
-9.819025039672852, -1.481743574142456, -0.007120460413849477, 1759353940884895391, 
-9.808581352233887, -1.487389326095581, -0.007583661903821174, 1759353940934922042, 
-9.797863006591797, -1.4925117492675781, -0.007776395214654105, 1759353940985461182, 
-9.789016723632812, -1.4962835311889648, -0.007718222241160117, 1759353941025302988, 
-9.77320384979248, -1.501999020576477, -0.00722349512920994, 1759353941094962650, 
-9.7616605758667, -1.505318284034729, -0.00699748979819548, 1759353941145952258, 
-9.752373695373535, -1.5074976682662964, -0.006876760010362663, 1759353941184961260, 
-9.740836143493652, -1.509482979774475, -0.006934751139606103, 1759353941234968934, 
-9.729089736938477, -1.5112812519073486, -0.006741932284555487, 1759353941284896444, 
-9.717058181762695, -1.5123344659805298, -0.007020350217242424, 1759353941335059360, 
-9.705068588256836, -1.512994408607483, -0.007210352095900931, 1759353941386472180, 
-9.695544242858887, -1.5128378868103027, -0.007497334153272024, 1759353941425474407, 
-9.678972244262695, -1.5117971897125244, -0.0077459893556277625, 1759353941494940333, 
-9.66696834564209, -1.5103583335876465, -0.006878343742489256, 1759353941545962963, 
-9.657687187194824, -1.5088268518447876, -0.006555657947244132, 1759353941585320398, 
-9.645889282226562, -1.5060970783233643, -0.006267658933759321, 1759353941634947125, 
-9.634251594543457, -1.5029523372650146, -0.005587044675369128, 1759353941684896078, 
-9.622655868530273, -1.4991908073425293, -0.005587653502757793, 1759353941734947109, 
-9.609130859375, -1.494104027748108, -0.004967097002155758, 1759353941795238175, 
-9.598388671875, -1.4892001152038574, -0.004707636284592712, 1759353941845171007, 
-9.58797550201416, -1.483689546585083, -0.004518945747302473, 1759353941894973209, 
-9.578378677368164, -1.4781172275543213, -0.004602976302646569, 1759353941940955189, 
-9.569344520568848, -1.4725329875946045, -0.004270626497858986, 1759353941984966735, 
