x, y, th, stamp, 
-9.742776870727539, -1.3681461811065674, -0.005279845505729136, 1759353949584959522, 
-9.744174003601074, -1.3783060312271118, -0.005214042546407032, 1759353949634963459, 
-9.745101928710938, -1.3882609605789185, -0.005139344663472359, 1759353949684897361, 
-9.745807647705078, -1.3986543416976929, -0.004306594531935447, 1759353949735937257, 
-9.745565414428711, -1.4085309505462646, -0.004462044125923619, 1759353949781896383, 
-9.744938850402832, -1.417732834815979, -0.005072071671417132, 1759353949825014415, 
-9.743377685546875, -1.4325244426727295, -0.005742853073010965, 1759353949897599742, 
-9.741449356079102, -1.4425508975982666, -0.006083837818283456, 1759353949942002564, 
-9.739297866821289, -1.4520082473754883, -0.0064164034933853475, 1759353949984962608, 
-9.7361421585083, -1.463038444519043, -0.0063838125672063175, 1759353950034951387, 
-9.732657432556152, -1.4735946655273438, -0.005832536938102271, 1759353950085002556, 
-9.72855281829834, -1.4835950136184692, -0.00588454419990798, 1759353950132927046, 
-9.723787307739258, -1.4940377473831177, -0.0058723393143353215, 1759353950181964865, 
-9.719233512878418, -1.5029780864715576, -0.0061890347029902575, 1759353950225051706, 
-9.711390495300293, -1.5161744356155396, -0.006018733140128818, 1759353950293047612, 
-9.705101013183594, -1.525818943977356, -0.005783329951956633, 1759353950342990342, 
-9.69904613494873, -1.533990740776062, -0.00537416611670653, 1759353950384953002, 
-9.691670417785645, -1.5434341430664062, -0.005433217714730723, 1759353950434952449, 
-9.683348655700684, -1.5524873733520508, -0.0055880661878418775, 1759353950484895505, 
-9.67492389678955, -1.5610178709030151, -0.0057292005782899405, 1759353950532969745, 
-9.6635160446167, -1.5712754726409912, -0.006067077787307164, 1759353950595624920, 
-9.657848358154297, -1.5761158466339111, -0.0060734910323910676, 1759353950625451562, 
-9.644083976745605, -1.5864084959030151, -0.005580714613222327, 1759353950693688015, 
-9.633208274841309, -1.593462347984314, -0.005423126052533522, 1759353950742951918, 
-9.62390422821045, -1.599173903465271, -0.005319402811052183, 1759353950786202663, 
-9.612787246704102, -1.6050546169281006, -0.005236845138371016, 1759353950835985308, 
-9.600957870483398, -1.6104705333709717, -0.004836794060290605, 1759353950885904230, 
-9.588900566101074, -1.6152551174163818, -0.004733596025621653, 1759353950933008445, 
-9.573092460632324, -1.62058424949646, -0.004462800313777586, 1759353950995558099, 
-9.565229415893555, -1.6229199171066284, -0.004662427361393813, 1759353951026270018, 
-9.547140121459961, -1.6271713972091675, -0.004271182583490169, 1759353951094009675, 
-9.533407211303711, -1.6295527219772339, -0.0043776561071644455, 1759353951143960172, 
-9.521903038024902, -1.6311627626419067, -0.004754348683982326, 1759353951184956408, 
-9.507514953613281, -1.632381796836853, -0.004582599570249264, 1759353951236110022, 
-9.493208885192871, -1.6329389810562134, -0.0046964504129595255, 1759353951286912348, 
-9.479535102844238, -1.632567286491394, -0.004048485078303116, 1759353951333985610, 
-9.465591430664062, -1.631903886795044, -0.004136426512808958, 1759353951384339945, 
-9.45370101928711, -1.6302697658538818, -0.003999922141642295, 1759353951426255736, 
-9.439167022705078, -1.6279780864715576, -0.004088472345940255, 1759353951477574188, 
-9.41873836517334, -1.623077392578125, -0.003636887358566524, 1759353951544950513, 
-9.406789779663086, -1.6196614503860474, -0.0039894741561719614, 1759353951586310430, 
-9.392143249511719, -1.614810585975647, -0.004596659670260891, 1759353951635921430, 
-9.377776145935059, -1.6090244054794312, -0.004825090816469905, 1759353951684889113, 
-9.363386154174805, -1.6027135848999023, -0.005137390452373499, 1759353951735008751, 
-9.346349716186523, -1.5939853191375732, -0.004920756492285002, 1759353951796289482, 
-9.33825397491455, -1.5891190767288208, -0.005005468852102935, 1759353951825020100, 
