x, y, th, stamp, 
-9.127612113952637, -1.4850486516952515, 6.50063331204622e-05, 1759353264689949103, 
-9.133918762207031, -1.5048413276672363, -2.949253755200505e-05, 1759353264737961538, 
-9.140314102172852, -1.5253444910049438, -0.00021280936642563482, 1759353264787963487, 
-9.145968437194824, -1.5428180694580078, -0.00044882859827763107, 1759353264829930236, 
-9.152467727661133, -1.5629444122314453, -3.316070167543265e-05, 1759353264879885903, 
-9.158957481384277, -1.583598256111145, -0.00039548854508750735, 1759353264929947630, 
-9.165323257446289, -1.603458285331726, -0.0009016054570160742, 1759353264977843717, 
-9.173707008361816, -1.6288326978683472, -0.001206990595139282, 1759353265040215737, 
-9.180431365966797, -1.649488091468811, -0.0016123806607693013, 1759353265091167233, 
-9.186697006225586, -1.6690433025360107, -0.0022427102907960606, 1759353265137928325, 
-9.193470001220703, -1.6899689435958862, -0.002554590380824567, 1759353265188961846, 
-9.199135780334473, -1.7071689367294312, -0.0022169097220020714, 1759353265230936032, 
-9.205772399902344, -1.7279386520385742, -0.00209610697319734, 1759353265280887500, 
-9.212593078613281, -1.7484415769577026, -0.002207122378529753, 1759353265331928357, 
-9.219178199768066, -1.76788330078125, -0.0024289307422001296, 1759353265378920583, 
-9.225954055786133, -1.7884057760238647, -0.003108918016249022, 1759353265429207347, 
-9.234537124633789, -1.8137884140014648, -0.0038125954057093244, 1759353265492306079, 
-9.241532325744629, -1.8337616920471191, -0.0037931735234550943, 1759353265539969867, 
-9.248491287231445, -1.8539338111877441, -0.0039732669102836475, 1759353265589943780, 
-9.254110336303711, -1.8700460195541382, -0.0036306303972897663, 1759353265629921225, 
-9.261198997497559, -1.890313744544983, -0.0034818378673302235, 1759353265680888961, 
-9.268302917480469, -1.910747766494751, -0.0023372628497865455, 1759353265729989223, 
-9.275284767150879, -1.9310964345932007, -0.0016728049504996457, 1759353265780715295, 
-9.282536506652832, -1.9512603282928467, -0.0013913577925196883, 1759353265830010505, 
-9.290972709655762, -1.9753410816192627, -0.0007065406466954145, 1759353265890571551, 
-9.298171997070312, -1.9956644773483276, -0.001516934137396946, 1759353265939941122, 
-9.305360794067383, -2.0156681537628174, -0.002263929791710491, 1759353265989969746, 
-9.311052322387695, -2.0319063663482666, -0.002009605058643554, 1759353266029913805, 
-9.318517684936523, -2.0521318912506104, -0.0019166929359601679, 1759353266079889709, 
-9.325812339782715, -2.0722761154174805, -0.000715290458228892, 1759353266129922179, 
-9.334609985351562, -2.0966877937316895, -0.001296746250145002, 1759353266189971945, 
-9.34032917022705, -2.1126179695129395, -0.0002548801271877195, 1759353266230204056, 
-9.34922981262207, -2.137115716934204, -0.0008561047676162161, 1759353266290416464, 
-9.356908798217773, -2.1570863723754883, -0.001918169926406846, 1759353266339963184, 
-9.364358901977539, -2.177297592163086, -0.0013441696200619851, 1759353266390006270, 
-9.370696067810059, -2.1932690143585205, -0.0019337364381559604, 1759353266429950587, 
-9.378317832946777, -2.2130825519561768, -0.0026265495307265818, 1759353266480890813, 
-9.385771751403809, -2.233205795288086, -0.0029345945910073702, 1759353266530014853, 
-9.393546104431152, -2.253293991088867, -0.0024294105638486664, 1759353266579881937, 
-9.401239395141602, -2.2734336853027344, -0.0023032488609893323, 1759353266630722230, 
-9.410533905029297, -2.297431468963623, -0.0021015869110882503, 1759353266690546728, 
-9.418168067932129, -2.3173677921295166, -0.0008203900769557, 1759353266739962400, 
-9.42581844329834, -2.336946725845337, -0.0008950356470277294, 1759353266789968828, 
-9.43228816986084, -2.3531315326690674, -0.001171056099565857, 1759353266830007215, 
-9.440011024475098, -2.3734207153320312, -0.0016717973395588594, 1759353266881206309, 
-9.44798469543457, -2.3937768936157227, -0.0017462121844152114, 1759353266930079812, 
-9.455888748168945, -2.414088249206543, -0.0016769195514547604, 1759353266979936169, 
-9.463924407958984, -2.434276580810547, -0.0016769195514547604, 1759353267029904002, 
-9.473371505737305, -2.4585018157958984, -0.0016769195514547604, 1759353267090533436, 
-9.48166275024414, -2.4793920516967773, -0.0005619231109078263, 1759353267139970061, 
-9.489977836608887, -2.499257802963257, -0.0009437321938436085, 1759353267189952433, 
-9.496515274047852, -2.5153589248657227, -0.000472571124493926, 1759353267229916701, 
-9.504791259765625, -2.535277843475342, -0.00019347856722030395, 1759353267279958104, 
-9.513063430786133, -2.5553789138793945, -0.00021636052742593785, 1759353267330016870, 
-9.522583961486816, -2.579451322555542, -0.0008120241592463068, 1759353267390516209, 
-9.529211044311523, -2.595318555831909, -0.0012839580322562215, 1759353267430532959, 
-9.539227485656738, -2.619553327560425, -0.0012387827190013501, 1759353267489969132, 
-9.547316551208496, -2.6394577026367188, -0.001712963928211014, 1759353267539933028, 
-9.555424690246582, -2.659207582473755, -0.001712963928211014, 1759353267589971272, 
-9.562076568603516, -2.675415515899658, -0.0015920758216520553, 1759353267629966306, 
-9.570941925048828, -2.695916175842285, -0.0014649446561410349, 1759353267679895304, 
-9.579099655151367, -2.715831995010376, -0.0013824298868960066, 1759353267729946766, 
-9.587685585021973, -2.7353882789611816, -0.0010564772505836392, 1759353267780341087, 
-9.596306800842285, -2.75537109375, -0.0012606008507415193, 1759353267830395909, 
-9.606534957885742, -2.7793002128601074, -0.0014153734950807717, 1759353267891426425, 
-9.615309715270996, -2.799069404602051, -0.0016242226278180552, 1759353267940037408, 
-9.62378215789795, -2.8188912868499756, -0.0016265497803079091, 1759353267989954466, 
-9.630678176879883, -2.8345439434051514, -0.0019714241075152994, 1759353268030942974, 
-9.639158248901367, -2.8546175956726074, -0.0020621460743235356, 1759353268079960849, 
-9.6476411819458, -2.87457275390625, -0.0019917420849453102, 1759353268129948150, 
-9.656377792358398, -2.894361972808838, -0.0019917420849453102, 1759353268180025441, 
-9.664900779724121, -2.914367198944092, -0.002165520821771549, 1759353268230178513, 
